"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
41,3,56795,13,14,1,11,6,5,1,0,0,45,2,1
28,3,201861,16,10,1,8,1,5,2,0,0,45,3,1
33,3,179509,10,13,1,7,1,5,2,0,0,40,3,1
54,3,291755,10,13,1,5,1,5,2,0,0,45,3,2
19,3,243941,16,10,2,13,4,1,1,0,1721,25,3,1
76,4,117169,6,4,2,6,2,5,2,0,0,30,3,1
34,3,159322,10,13,1,5,1,5,2,0,0,50,3,2
40,3,262872,10,13,2,2,2,5,1,0,0,40,3,1
22,3,187052,2,7,2,13,5,5,1,0,0,30,3,1
17,3,277583,2,7,2,7,4,5,2,0,0,15,3,1
55,3,169071,16,10,3,9,2,5,1,0,0,20,3,1
51,5,96190,16,10,1,2,6,5,1,0,0,40,3,1
26,3,61603,5,3,1,7,1,4,2,0,0,40,3,1
44,3,43711,10,13,2,9,2,5,2,0,0,48,3,1
54,3,99434,12,9,1,5,1,5,2,0,0,40,3,2
34,4,177639,8,12,2,4,2,5,2,0,0,40,3,1
42,3,201723,12,9,3,2,5,5,2,0,0,40,3,1
26,3,222248,12,9,2,4,2,5,2,0,0,70,3,1
39,3,86143,5,3,1,9,1,2,2,0,0,40,1,1
34,3,346034,10,13,2,9,2,5,2,0,0,40,3,1
59,3,87510,12,9,3,4,2,5,2,0,0,40,3,1
20,3,37932,12,9,2,9,4,5,2,0,0,50,3,1
34,3,185063,16,10,1,8,1,5,2,0,0,45,3,2
51,3,159755,12,9,1,4,1,5,2,0,0,20,3,1
34,3,108837,16,10,1,7,1,5,2,0,0,40,3,2
47,3,110669,10,13,3,11,5,5,1,0,0,50,3,1
30,4,45427,9,11,3,4,2,5,2,0,0,49,3,1
38,3,154669,12,9,3,13,2,5,2,0,0,60,3,1
45,3,261278,10,13,1,11,6,2,1,5178,0,40,1,2
23,3,71864,16,10,2,5,2,5,1,0,0,35,3,1
34,3,173495,16,10,1,4,1,5,2,0,0,48,3,2
22,3,254293,3,8,2,7,2,5,2,0,0,40,3,1
31,3,111883,12,9,2,4,3,5,2,0,0,40,3,1
50,3,146429,12,9,1,4,1,5,2,0,0,40,3,1
19,3,472807,4,2,2,7,3,5,2,0,0,52,3,1
28,3,285294,10,13,1,13,6,3,1,15024,0,45,3,2
23,3,184665,12,9,2,2,2,5,1,0,0,50,3,1
35,3,205852,12,9,1,7,1,5,2,0,0,40,3,1
28,3,83879,12,9,1,8,1,3,2,0,0,40,3,1
27,3,178564,16,10,2,2,4,5,2,0,0,30,3,1
46,4,168796,10,13,1,13,1,5,2,0,0,55,3,1
27,3,269444,12,9,3,7,2,5,2,0,0,40,3,1
25,3,47353,1,6,1,9,6,5,1,0,0,40,3,1
34,4,29254,16,10,1,4,1,5,2,0,0,70,3,1
33,3,155343,12,9,2,8,5,5,2,0,0,40,3,1
36,3,234271,16,10,2,4,2,5,1,0,0,40,3,1
30,3,257849,6,4,1,4,1,5,2,0,0,48,3,1
23,3,228230,16,10,1,13,6,5,1,0,0,47,3,1
36,3,227615,5,3,1,4,3,5,2,0,0,32,3,1
29,3,406826,10,13,2,11,2,5,1,0,0,45,3,1
50,4,27539,16,10,1,6,1,5,2,7688,0,40,3,2
19,3,97261,3,8,2,7,2,5,2,0,0,40,3,1
52,2,168539,12,9,1,8,1,5,2,0,0,40,3,2
20,3,515797,12,9,1,4,1,5,2,0,0,40,3,1
22,3,351381,9,11,2,2,2,5,1,0,0,40,3,1
34,3,161018,16,10,1,13,1,5,2,0,0,55,3,2
60,3,26721,16,10,1,4,1,5,2,0,0,40,3,1
19,3,164123,2,7,2,9,2,3,2,0,0,40,3,1
59,4,98418,12,9,1,6,1,5,2,0,0,20,3,1
36,3,29814,12,9,2,15,3,5,2,0,0,50,3,1
25,3,254613,12,9,2,4,4,5,2,0,0,40,3,1
49,3,207677,6,4,3,4,2,5,2,0,0,70,3,1
25,4,217030,12,9,2,9,5,5,1,0,0,30,3,1
50,3,171199,2,7,3,9,5,5,1,0,0,40,3,1
44,3,198270,8,12,3,11,2,5,1,0,0,43,3,1
33,3,79923,16,10,1,13,1,5,2,0,0,20,3,1
40,4,475322,10,13,3,4,4,5,2,0,0,50,3,1
56,3,134286,16,10,1,5,1,5,2,0,0,45,3,1
56,4,73746,16,10,1,5,1,5,2,0,0,50,3,2
23,3,125525,10,13,2,11,4,5,2,0,0,42,3,1
21,3,304949,16,10,2,11,4,5,1,0,0,10,3,1
67,3,150516,6,4,1,4,1,5,2,0,0,24,3,1
54,5,249096,9,11,1,12,1,5,2,0,0,40,3,1
50,5,164127,12,9,2,9,2,3,1,0,0,40,3,1
59,3,304779,6,4,1,8,1,5,2,0,0,40,3,1
51,3,157043,2,7,3,7,5,3,1,0,0,40,3,1
30,3,396538,12,9,3,5,5,5,1,0,0,29,3,1
42,3,510072,12,9,1,4,1,5,2,0,0,40,3,2
26,3,89326,10,13,2,13,2,5,2,0,0,40,3,1
47,3,200471,9,11,1,2,1,5,2,4064,0,40,3,1
78,4,82815,16,10,1,4,1,5,2,0,0,3,3,2
24,4,117210,12,9,3,4,2,5,2,0,0,50,3,1
27,3,202206,2,7,3,6,3,5,2,0,0,40,3,1
51,3,123429,13,14,1,5,1,5,2,0,0,50,3,2
46,3,353512,12,9,1,8,1,5,2,0,0,40,3,2
55,4,26683,12,9,1,6,1,5,2,0,0,60,3,1
20,3,204641,16,10,2,9,4,5,2,0,0,40,3,1
30,3,225053,12,9,1,5,1,5,2,0,0,50,3,1
19,3,263932,12,9,2,9,4,5,1,0,0,20,3,1
30,3,108247,10,13,1,11,1,5,2,0,0,40,3,2
31,4,369648,8,12,1,4,2,5,2,0,0,50,3,2
26,3,339324,12,9,1,8,1,5,2,0,0,96,3,1
53,3,317313,12,9,1,15,1,5,2,0,0,60,3,2
24,5,162919,16,10,2,2,2,5,1,0,0,40,3,1
24,3,186314,16,10,3,11,4,5,2,0,0,54,3,1
36,3,254202,12,9,3,5,5,5,1,0,0,50,3,1
39,3,108140,13,14,1,5,1,5,2,0,0,50,3,2
53,3,287317,12,9,3,8,5,3,2,0,0,32,3,1
75,4,81534,12,9,3,13,3,2,2,0,0,35,3,2
36,3,35945,12,9,1,5,1,5,2,0,0,50,3,2
46,4,204928,16,10,1,13,1,5,2,0,0,40,3,1
56,4,208809,12,9,1,13,1,5,2,0,1902,40,3,2
29,3,133625,12,9,1,7,1,3,2,0,0,40,3,1
60,3,71683,7,5,1,8,1,5,2,0,0,49,3,1
58,3,570562,12,9,3,13,2,5,2,0,0,38,3,1
67,4,36876,12,9,1,6,1,5,2,0,0,55,3,1
35,3,253006,16,10,1,11,1,5,2,7688,0,38,3,2
39,4,50096,16,10,1,6,1,5,2,0,0,80,3,1
37,3,336880,16,10,1,15,1,5,2,0,0,50,3,1
63,4,168048,15,15,1,11,1,5,2,0,0,30,3,1
47,3,187969,2,7,3,9,2,5,1,0,0,38,3,1
23,3,117363,10,13,2,2,4,5,1,0,0,40,3,1
55,3,256526,12,9,3,8,2,5,2,4865,0,45,3,1
49,3,304416,2,7,1,13,6,5,1,0,0,40,3,1
39,3,248011,9,11,1,8,1,5,2,5178,0,40,3,2
23,3,229826,12,9,2,8,4,5,2,0,0,40,3,1
19,3,159796,16,10,2,9,4,5,1,0,0,12,3,1
44,3,165346,13,14,1,5,1,5,2,0,0,40,3,2
25,3,25386,9,11,2,9,5,1,1,0,0,40,3,1
35,3,491000,9,11,3,11,4,3,2,0,0,40,3,1
23,5,247731,12,9,3,2,4,5,1,0,0,40,3,1
48,3,180532,9,11,1,4,1,5,2,0,0,40,3,1
48,3,189462,16,10,3,7,4,5,2,2176,0,40,3,1
44,3,419134,12,9,3,2,5,3,1,0,0,40,3,1
55,4,170166,10,13,1,5,6,5,1,0,0,25,3,1
33,4,173495,12,9,1,4,1,5,2,0,0,50,3,1
18,3,423024,3,8,2,7,4,5,2,0,0,20,3,1
24,3,72119,10,13,2,2,4,5,2,2202,0,30,3,1
32,5,19302,8,12,1,12,1,5,2,0,0,56,2,2
24,5,257621,10,13,2,11,2,5,1,0,0,20,3,1
44,4,118212,10,13,1,5,1,5,2,99999,0,70,3,2
27,3,259840,10,13,1,2,1,5,2,0,0,45,3,1
39,3,115289,8,12,1,14,1,5,2,0,0,40,2,2
26,5,159662,1,6,1,9,1,5,2,0,0,40,3,1
34,3,379798,13,14,1,5,1,5,2,0,0,40,3,2
38,3,227945,13,14,1,11,1,5,2,99999,0,65,3,2
41,5,36999,13,14,1,11,1,5,2,0,0,75,3,2
32,4,124052,12,9,1,13,1,5,2,0,0,50,3,1
56,5,273084,13,14,1,5,1,3,2,0,0,40,3,2
59,3,170104,10,13,1,5,1,5,2,0,1977,50,3,2
44,3,96249,16,10,1,13,1,5,2,0,0,60,3,2
35,3,140915,10,13,2,13,4,2,2,0,1590,40,4,1
52,3,230657,12,9,1,8,1,4,2,3781,0,40,5,1
30,3,195576,16,10,2,11,4,5,2,3325,0,50,3,1
23,3,117767,10,13,1,13,1,5,2,0,0,40,3,1
43,3,112763,12,9,2,2,5,5,1,8614,0,43,3,2
61,3,79827,12,9,1,5,1,5,2,0,0,50,3,1
38,3,103925,12,9,2,2,5,5,1,0,0,35,3,1
68,3,161744,1,6,1,13,1,5,2,0,0,16,3,1
41,3,106679,13,14,2,5,2,5,2,27828,0,50,3,2
42,4,196514,16,10,2,11,2,5,2,0,0,40,3,1
19,3,157605,12,9,3,9,2,5,1,0,0,40,3,1
31,3,137367,2,7,1,7,2,2,2,0,0,40,1,1
40,4,110862,8,12,1,4,1,5,2,0,2377,50,3,1
32,3,74883,10,13,2,14,2,2,1,0,0,40,1,1
51,4,98642,12,9,3,5,2,5,2,14084,0,40,3,2
44,5,144778,10,13,1,11,1,5,2,0,0,40,3,2
23,3,177787,10,13,2,13,4,5,1,0,0,30,2,1
44,3,162108,10,13,2,11,2,5,1,0,0,45,3,1
24,3,217602,12,9,1,6,1,5,2,0,0,60,3,1
34,3,473133,12,9,1,13,1,5,2,0,0,60,3,1
17,3,113301,2,7,2,7,4,5,2,0,0,12,4,1
61,3,80896,13,14,1,11,1,2,2,0,0,45,1,2
30,5,168387,10,13,2,5,4,5,2,0,0,40,3,1
45,3,38950,10,13,2,4,2,5,2,0,0,40,3,1
22,3,107801,9,11,2,2,4,5,1,0,0,40,3,1
49,3,191277,16,10,1,9,1,5,2,0,0,40,3,1
39,3,205359,8,12,3,2,5,5,1,0,0,45,3,1
34,3,203357,16,10,2,2,3,5,1,0,0,40,3,1
52,5,153064,16,10,1,5,1,5,2,0,0,40,3,2
24,3,202959,9,11,2,2,2,5,1,0,0,40,3,1
38,3,105150,10,13,1,11,1,5,2,0,0,45,3,2
19,3,238474,2,7,2,8,4,5,2,0,0,40,3,1
24,3,1085515,12,9,2,9,2,5,1,0,0,30,3,1
25,3,82560,8,12,2,9,4,5,2,0,0,43,3,1
71,3,55965,6,4,3,15,2,5,2,0,0,10,3,1
27,3,161087,12,9,1,11,6,3,1,0,0,40,3,1
28,3,261278,9,11,2,14,2,3,1,0,0,40,3,1
54,3,182187,9,11,1,12,1,3,2,15024,0,38,3,2
18,3,138917,2,7,2,13,4,3,1,0,0,10,3,1
49,3,200198,12,9,1,9,1,3,2,0,0,40,3,1
36,3,205359,12,9,1,9,5,5,1,0,0,25,3,1
57,3,250201,12,9,3,15,5,5,2,0,0,50,3,1
56,2,67153,13,14,1,5,1,5,2,0,0,40,2,2
17,3,244523,1,6,2,9,4,5,2,0,0,20,3,1
30,3,236599,12,9,1,5,1,5,2,0,0,50,3,1
41,3,108713,1,6,2,13,4,5,1,0,0,40,3,1
26,3,177147,12,9,2,7,4,5,2,0,0,40,3,1
61,3,129246,1,6,1,4,1,5,2,0,0,48,3,1
24,3,145111,12,9,2,8,2,5,2,0,0,45,3,1
44,3,62258,2,7,2,9,2,5,1,0,0,40,3,1
38,5,108293,13,14,2,11,3,5,1,0,0,40,3,1
25,3,97789,10,13,2,13,4,5,2,0,0,50,3,1
34,3,111415,12,9,1,13,1,5,2,0,0,70,3,1
38,3,374524,16,10,2,15,2,5,2,0,0,40,3,1
42,3,287244,12,9,1,4,1,5,2,0,0,55,3,1
48,3,278039,6,4,1,8,1,5,2,0,0,40,3,1
38,3,98360,13,14,1,11,1,5,2,0,0,40,3,2
52,3,317032,12,9,1,4,1,5,2,0,0,50,3,2
55,5,294395,9,11,3,11,5,5,1,6849,0,40,3,1
41,4,240900,12,9,3,6,3,5,2,0,0,20,3,1
45,3,32896,5,3,2,8,4,5,1,0,0,35,3,1
49,3,97411,6,4,2,8,2,2,2,0,0,45,1,1
19,3,72355,16,10,2,9,2,5,2,0,0,20,3,1
39,3,342448,10,13,1,2,1,5,2,0,0,45,3,1
43,3,187702,16,10,2,9,2,5,2,2174,0,45,3,1
42,3,303388,16,10,1,5,1,5,2,0,0,65,3,1
17,3,112291,2,7,2,7,4,5,2,0,0,12,3,1
30,3,208668,8,12,2,11,2,3,1,0,0,25,3,1
61,5,28375,13,14,3,11,2,5,1,0,0,70,3,1
48,3,207277,13,14,1,5,1,5,2,15024,0,40,3,2
57,3,47857,12,9,1,15,1,5,2,0,0,40,3,2
27,3,372500,5,3,1,7,1,5,2,0,0,45,3,1
24,3,190968,12,9,1,13,1,5,2,0,0,48,3,1
41,3,37997,3,8,3,15,2,5,2,0,0,84,3,2
42,3,257328,12,9,3,15,5,5,2,0,0,40,3,1
34,3,127610,10,13,2,11,4,5,1,0,0,15,3,1
47,3,164423,12,9,3,5,5,5,1,0,0,43,3,1
50,3,104501,12,9,2,2,2,5,2,0,1980,40,3,1
30,3,56121,12,9,2,4,2,5,2,0,0,40,3,1
38,3,296212,10,13,1,4,1,5,2,0,0,45,3,1
31,3,157640,12,9,1,11,1,5,2,0,0,55,3,2
44,3,222504,16,10,1,2,6,5,1,0,0,45,3,2
34,3,261023,16,10,1,4,1,5,2,0,1651,38,3,1
52,3,146567,12,9,3,8,2,3,2,14344,0,40,3,2
34,3,116910,12,9,1,4,1,5,2,0,0,50,3,1
31,3,132601,16,10,1,5,1,5,2,0,0,40,3,1
68,3,185537,16,10,3,13,2,5,1,0,0,20,3,1
22,3,500720,12,9,2,2,4,5,1,0,0,40,3,1
42,3,182108,10,13,2,5,2,5,1,0,0,35,3,1
37,3,231491,12,9,1,4,1,5,2,0,0,35,3,1
36,4,239415,12,9,1,6,1,5,2,0,0,35,3,1
38,3,179262,16,10,3,2,5,5,1,0,0,30,3,1
72,6,121004,12,9,1,9,1,5,2,0,0,55,3,1
40,3,252392,5,3,1,9,1,5,2,0,0,40,3,1
19,3,163578,16,10,2,13,4,5,2,0,0,30,3,1
55,3,143266,9,11,1,4,1,5,2,0,0,50,2,2
30,3,285902,8,12,1,4,1,5,2,0,0,40,3,1
52,3,113094,10,13,3,2,5,5,1,0,1092,40,3,1
29,3,278637,10,13,1,13,1,5,2,3103,0,45,3,2
41,3,174540,16,10,1,11,1,3,2,0,0,4,3,1
29,3,188729,10,13,2,2,2,5,1,0,0,45,3,1
24,3,72143,10,13,2,13,2,5,1,0,0,20,3,1
46,4,328216,15,15,1,11,1,5,2,0,0,45,3,2
44,3,165815,12,9,1,5,1,5,2,0,0,60,3,2
17,3,317702,1,6,2,13,4,3,1,0,0,15,3,1
35,3,215323,9,11,3,9,5,5,1,0,0,35,3,1
38,3,192939,12,9,3,4,5,5,2,0,0,40,3,1
36,3,156352,7,5,2,7,4,5,2,0,0,40,3,1
24,3,155066,2,7,1,8,1,5,2,0,0,60,3,1
38,4,152621,10,13,1,6,1,5,2,0,0,99,3,1
19,3,298891,2,7,2,13,2,5,1,0,0,40,3,1
30,3,193298,12,9,1,15,1,5,2,0,0,45,3,1
36,5,150309,9,11,1,15,1,1,2,0,0,40,3,1
27,3,384308,16,10,2,4,2,5,2,0,0,45,3,1
27,3,305647,8,12,1,2,1,5,2,0,0,40,3,2
65,2,23494,16,10,1,5,1,3,2,0,2174,40,3,2
37,3,421633,13,14,2,5,2,3,1,0,0,40,3,2
17,3,57723,2,7,2,13,4,5,2,0,0,30,3,1
57,3,103540,5,3,1,15,1,3,2,0,0,50,3,1
54,4,136224,13,14,3,11,2,5,1,0,0,30,3,1
21,3,231573,16,10,2,9,2,5,1,0,0,40,3,1
43,3,242804,12,9,3,7,2,5,2,0,0,40,3,1
50,3,163671,12,9,1,4,1,5,2,0,0,40,3,1
38,3,287701,2,7,1,7,1,5,2,0,0,48,3,2
31,3,187560,12,9,1,11,1,5,2,15024,0,40,3,2
41,3,222504,15,15,3,11,5,5,1,0,0,38,3,1
20,3,41356,16,10,2,11,2,5,1,0,0,40,3,1
28,3,59335,10,13,1,2,3,5,1,0,0,15,3,1
62,3,84756,7,5,1,9,1,5,2,0,0,35,3,1
41,3,407425,3,8,3,8,2,3,1,0,0,40,3,1
37,3,162424,12,9,1,4,1,5,2,0,0,45,3,1
53,4,175456,16,10,1,6,1,5,2,0,0,30,3,1
28,3,52603,10,13,1,13,1,5,2,0,0,50,3,2
23,3,250630,13,14,2,11,2,5,1,0,0,30,3,1
46,4,233974,12,9,1,6,1,5,2,0,0,35,3,1
28,3,376302,12,9,2,13,2,5,1,0,0,45,3,1
50,3,195638,1,6,3,2,5,5,1,0,0,40,3,1
19,3,225775,16,10,2,4,2,5,2,0,0,45,3,1
84,3,388384,6,4,1,11,1,3,2,0,0,10,3,1
48,4,219021,15,15,1,11,1,5,2,0,0,35,3,2
61,4,168654,12,9,3,2,5,5,1,0,0,20,3,1
44,3,180609,16,10,3,4,2,5,2,0,0,42,3,1
32,3,114746,12,9,3,7,5,2,1,0,0,60,4,1
25,3,178037,16,10,2,2,4,5,2,0,0,35,3,1
47,5,160045,16,10,3,2,2,5,1,0,0,40,3,1
19,3,268524,16,10,2,13,4,5,1,0,0,15,3,1
37,3,174844,16,10,1,9,1,5,2,0,0,17,3,1
28,3,82488,12,9,3,14,4,2,1,0,0,40,3,1
34,3,221167,8,12,1,2,6,5,1,0,0,40,3,2
32,4,48014,16,10,3,9,2,5,1,0,0,35,3,1
24,3,217226,16,10,2,9,2,5,2,0,0,30,3,1
30,3,39386,16,10,1,5,1,3,2,0,0,99,3,1
56,3,37394,13,14,1,5,1,5,2,0,0,40,3,1
30,3,115426,10,13,1,13,1,5,2,0,0,40,3,2
28,3,114158,16,10,2,2,4,5,1,0,0,26,3,1
40,3,119101,16,10,1,4,1,5,2,0,1887,68,3,2
28,3,360527,16,10,2,13,2,5,2,0,0,45,3,1
39,3,225544,3,8,2,7,2,5,2,0,0,40,3,1
33,4,108438,12,9,1,4,1,5,2,0,0,40,3,2
23,3,230315,16,10,2,9,2,2,2,0,0,40,3,1
32,3,158002,16,10,2,8,3,5,2,0,0,55,5,1
37,3,179468,12,9,1,4,1,5,2,0,0,40,3,1
71,3,99894,5,3,3,10,2,2,1,0,0,75,3,1
30,3,270889,16,10,1,2,1,5,2,0,0,40,3,2
20,3,42279,16,10,2,5,2,5,1,0,0,40,3,1
53,2,167380,12,9,1,15,1,5,2,0,1740,50,3,1
42,3,274913,12,9,3,4,5,5,2,0,0,45,3,1
44,3,35910,10,13,1,5,1,5,2,0,1902,56,3,2
26,3,68001,13,14,2,11,2,5,1,0,0,40,3,1
21,3,27162,16,10,2,9,4,5,1,0,0,16,3,1
37,4,286146,12,9,1,9,5,3,1,0,0,40,3,1
36,5,95462,10,13,3,11,5,5,1,0,0,40,3,1
25,3,50103,12,9,2,13,5,5,1,0,0,40,3,1
54,3,511668,11,16,1,5,1,5,2,0,1977,43,3,2
38,4,189679,10,13,1,11,1,5,2,0,0,50,3,2
29,3,115064,12,9,2,9,2,5,2,0,0,40,3,1
20,5,215443,16,10,2,4,4,5,2,0,0,38,3,1
32,3,174789,12,9,2,4,3,5,2,0,0,50,3,1
24,3,91999,8,12,2,5,2,5,2,0,0,20,3,1
59,2,100931,12,9,1,2,1,5,2,0,0,40,3,2
56,4,119069,10,13,1,2,1,5,2,0,0,40,3,2
40,4,277488,12,9,3,15,2,5,2,0,0,84,3,1
35,3,265662,10,13,1,13,1,5,2,0,0,40,3,2
38,3,114591,10,13,1,11,6,5,1,15024,0,40,3,2
24,3,227594,16,10,2,13,4,5,1,0,0,20,3,1
30,3,129707,16,10,1,13,1,5,2,0,1848,40,3,2
36,3,133569,4,2,2,6,2,5,2,0,0,40,3,1
20,5,308654,16,10,2,12,4,2,1,0,0,20,3,1
36,3,156084,12,9,2,13,4,5,1,0,0,40,3,1
45,2,380127,10,13,2,5,2,5,1,0,0,40,3,1
22,3,210781,10,13,2,2,4,5,1,0,0,40,3,1
31,3,189759,12,9,2,6,2,5,2,0,2001,40,3,1
34,3,258675,12,9,2,15,4,5,2,0,0,40,3,1
24,3,223367,2,7,2,4,5,5,2,0,0,40,3,1
23,3,409230,10,13,2,13,2,5,2,0,0,25,3,1
46,2,308077,15,15,3,11,5,5,1,0,0,40,2,2
60,3,159049,15,15,1,11,1,5,2,0,0,70,2,2
40,3,353142,16,10,3,8,5,3,1,0,0,40,3,1
55,3,143030,12,9,3,8,2,5,1,0,0,40,3,1
47,3,304857,13,14,3,14,2,5,2,27828,0,40,3,2
28,3,30912,12,9,1,9,1,5,2,0,0,43,3,1
55,3,125000,15,15,1,5,1,5,2,0,0,60,3,2
47,3,181363,13,14,1,11,1,5,2,0,0,40,3,2
54,3,338620,13,14,1,5,1,5,2,0,0,52,3,2
32,3,115989,2,7,1,9,6,5,1,0,0,60,3,1
38,3,111128,8,12,1,5,1,5,2,0,0,40,3,2
61,4,201273,16,10,3,8,2,5,1,0,0,40,3,1
62,4,137354,13,14,1,11,1,2,2,0,0,40,4,1
29,3,133420,16,10,1,4,1,5,2,5013,0,40,3,1
26,3,192208,12,9,2,12,2,3,1,0,0,32,3,1
19,3,220001,16,10,2,6,4,5,2,0,0,50,3,1
40,3,352612,1,6,1,4,1,5,2,0,0,40,3,1
36,3,169426,12,9,1,8,1,5,2,7298,0,40,3,2
42,3,319016,12,9,1,15,1,5,2,2885,0,45,3,1
55,3,119751,13,14,2,11,3,2,1,0,0,40,1,1
55,3,202220,12,9,1,9,6,3,1,2407,0,35,3,1
43,4,99220,10,13,1,13,1,5,2,0,0,40,3,2
39,3,111275,12,9,1,4,1,5,2,0,0,40,3,1
38,2,261241,16,10,1,2,1,5,2,0,0,45,3,2
28,3,261725,12,9,2,9,5,5,1,0,0,40,3,1
36,3,182013,16,10,3,14,5,5,1,0,0,40,3,1
49,3,40666,16,10,1,6,1,5,2,0,0,50,3,1
41,3,216461,16,10,3,2,4,3,1,0,0,40,3,1
60,3,320376,6,4,1,8,6,5,1,0,0,40,3,1
35,3,282951,10,13,1,5,1,5,2,0,0,70,3,1
36,5,166697,10,13,3,11,5,5,1,0,0,40,3,1
51,3,290856,12,9,1,2,1,5,2,0,0,40,3,2
23,3,455361,12,9,2,9,2,5,2,0,0,40,3,1
51,3,82783,12,9,1,4,1,5,2,0,0,40,3,1
17,3,56536,2,7,2,13,4,5,1,1055,0,18,1,1
33,4,109959,16,10,1,13,1,5,2,0,0,25,3,1
50,3,177927,12,9,3,12,2,5,2,0,0,40,3,1
38,3,192337,3,8,1,4,1,5,2,0,0,40,3,2
18,3,236272,12,9,2,2,4,5,1,0,0,35,3,1
26,3,33610,12,9,2,15,4,5,2,0,0,40,3,1
21,3,209483,16,10,2,13,4,5,1,0,0,47,3,1
26,3,247006,12,9,1,5,1,5,2,0,0,52,3,1
30,5,311913,12,9,1,2,6,5,1,0,0,40,3,2
33,5,300681,12,9,2,9,2,3,2,0,0,40,3,1
42,5,24264,16,10,3,15,5,5,2,0,0,38,3,1
28,3,266070,15,15,2,11,2,5,1,0,0,50,3,1
20,3,226978,12,9,2,9,4,5,2,0,0,35,3,1
66,5,362165,10,13,3,11,2,3,1,0,2206,25,3,1
31,3,341672,16,10,1,2,1,2,2,0,0,50,1,1
36,3,179488,16,10,3,2,5,5,2,0,0,40,3,1
39,2,243872,8,12,2,11,2,5,2,0,0,40,3,2
52,3,259583,12,9,1,2,1,5,2,0,0,40,3,1
61,3,159822,6,4,1,4,1,5,2,7688,0,40,2,2
27,3,219863,12,9,1,15,1,5,2,0,0,40,3,1
45,3,206947,12,9,3,2,2,5,1,0,0,50,3,1
21,3,245572,7,5,2,9,4,1,2,0,0,40,3,1
25,3,38488,12,9,2,2,4,5,1,0,0,40,3,1
24,3,182504,16,10,2,9,4,5,1,0,0,25,3,1
38,3,193815,8,12,1,5,1,5,2,0,0,55,2,1
29,3,46442,10,13,1,11,6,5,1,0,1902,50,3,2
45,3,60267,12,9,3,2,5,5,1,0,0,38,3,1
59,3,264357,1,6,1,15,1,5,2,0,0,50,3,1
41,3,191814,12,9,1,2,4,5,2,0,0,40,3,1
23,3,107882,10,13,2,2,4,5,1,0,0,40,3,1
43,3,174575,16,10,3,2,2,5,2,0,0,45,3,1
17,3,143331,2,7,2,13,4,5,2,0,0,20,3,1
32,3,126132,10,13,1,5,1,5,2,15024,0,50,3,2
42,3,198619,9,11,1,8,1,5,2,0,0,40,3,1
68,3,211287,13,14,1,5,1,5,2,0,2392,40,3,2
55,2,238192,12,9,1,14,1,5,2,0,1887,40,3,2
43,3,257780,12,9,1,2,1,5,2,0,0,40,3,1
61,3,183355,12,9,1,2,1,5,2,0,0,40,3,2
28,3,148429,12,9,1,8,1,5,2,0,0,40,3,1
47,3,71221,12,9,3,8,5,5,1,0,0,60,3,1
21,4,236769,6,4,2,4,2,5,2,0,0,40,3,1
39,3,32146,16,10,2,4,2,5,2,0,0,40,3,1
39,3,347491,2,7,3,4,2,5,2,0,1876,46,3,1
34,3,180714,16,10,1,15,1,3,2,0,2179,40,3,1
27,3,306747,10,13,3,7,4,3,2,0,0,40,3,1
21,5,478457,16,10,2,9,4,3,1,0,0,12,3,1
25,3,248990,5,3,2,8,2,5,2,0,0,40,3,1
51,4,46281,16,10,1,13,1,5,2,0,0,50,3,2
35,3,148015,10,13,2,13,4,3,1,0,0,40,3,1
19,3,278115,16,10,2,9,4,5,2,0,0,12,3,1
27,3,190525,10,13,1,5,1,5,2,7298,0,55,3,2
34,3,176673,16,10,2,13,3,3,1,0,0,35,3,1
36,3,238415,12,9,3,4,5,5,2,0,0,40,3,1
33,4,37939,10,13,1,4,1,5,2,0,0,35,3,1
60,4,35649,10,13,1,4,1,5,2,0,0,40,3,1
42,3,383493,16,10,1,5,1,5,2,15024,0,50,3,2
47,2,204900,12,9,1,11,6,3,1,0,0,40,3,1
42,3,20809,12,9,3,4,2,5,2,0,0,75,3,2
34,3,148207,16,10,1,5,1,5,2,0,0,65,3,2
21,3,200153,12,9,2,9,4,5,1,0,0,32,3,1
30,3,169496,13,14,1,9,1,5,2,0,0,15,3,2
53,3,22978,13,14,1,5,6,5,1,0,0,50,3,2
34,3,366898,12,9,1,4,1,5,2,0,0,40,2,1
37,3,324947,10,13,1,7,1,5,2,0,0,40,3,1
27,3,321577,12,9,2,2,4,3,1,0,0,40,3,1
31,3,241360,10,13,2,13,2,5,2,0,0,40,3,1
30,3,207564,16,10,1,2,6,5,1,0,0,40,3,1
33,3,220860,12,9,3,15,2,5,2,0,0,45,3,1
41,5,336571,16,10,1,5,1,5,2,0,0,40,3,1
23,5,56402,16,10,1,11,1,5,2,0,0,30,3,1
65,3,180280,16,10,1,5,6,5,1,0,0,40,3,1
30,3,81282,12,9,2,9,5,5,1,0,0,40,3,1
51,3,86332,9,11,1,9,1,5,2,4064,0,55,3,1
30,5,27051,16,10,2,7,4,5,2,0,0,40,3,1
49,3,287647,13,14,3,13,2,5,2,4787,0,45,3,2
37,4,183735,12,9,1,11,1,5,2,3137,0,30,3,1
42,3,100800,12,9,2,4,2,5,2,0,0,40,3,1
